EmployeeNumber,Emplyee name,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber.1,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
704,Vicki Y Hargrave,35.0,No,Non-Travel,727.0,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1,Laboratory Technician,3.0,Married,1281,16900,1,Y,No,18,3,3,80,2,1,3,3,1.0,0,0,0
705,Orval Q Schlesinger,23.0,No,Travel_Rarely,885.0,Research & Development,4,3,Medical,1,705,1,Male,58,4,1,Research Scientist,1.0,Married,2819,8544,2,Y,No,16,3,1,80,1,5,3,4,3.0,2,0,2
707,Elois Z Ono,25.0,No,Travel_Rarely,810.0,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2,Sales Executive,2.0,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3.0,2,1,2
709,Andreas L Kennard,38.0,No,Travel_Rarely,243.0,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4.0,Single,4028,7791,0,Y,No,20,4,1,80,0,8,2,3,7.0,7,0,5
710,Randee X Blunt,29.0,No,Travel_Frequently,806.0,Research & Development,1,4,Life Sciences,1,710,2,Male,76,1,1,Research Scientist,4.0,Divorced,2720,18959,1,Y,No,18,3,4,80,1,10,5,3,10.0,7,2,8
712,Chester N Sitz,48.0,No,Travel_Rarely,817.0,Sales,2,1,Marketing,1,712,2,Male,56,4,2,Sales Executive,2.0,Married,8120,18597,3,Y,No,12,3,4,80,0,12,3,3,2.0,2,2,2
714,Allyson I Ours,27.0,No,Travel_Frequently,1410.0,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4.0,Divorced,4647,16673,1,Y,Yes,20,4,2,80,2,6,3,3,,5,0,4
715,Marlana W Zak,37.0,No,Travel_Rarely,1225.0,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1,Research Scientist,4.0,Single,4680,15232,3,Y,No,17,3,1,80,0,4,2,3,1.0,0,0,0
716,Shanti P Brinegar,50.0,No,Travel_Rarely,1207.0,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3.0,Married,3221,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20.0,8,3,8
717,Valentin T Dearborn,34.0,No,Travel_Rarely,1442.0,Research & Development,9,3,Medical,1,717,4,Female,46,2,3,Healthcare Representative,2.0,Single,8621,17654,1,Y,No,14,3,2,80,0,9,3,4,8.0,7,7,7
720,Stanton Y Cavallaro,24.0,Yes,Travel_Rarely,693.0,Sales,3,2,Life Sciences,1,720,1,Female,65,3,2,Sales Executive,3.0,Single,4577,24785,9,Y,No,14,3,1,80,0,4,3,3,2.0,2,2,0
721,Adelaide L Harrop,39.0,No,Travel_Rarely,408.0,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3.0,Single,4553,20978,1,Y,No,11,3,1,80,0,20,4,3,20.0,7,11,10
722,Vonda U Mckinnis,32.0,No,Travel_Rarely,929.0,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4.0,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10.0,7,0,8
723,Graham O Romeo,,Yes,Travel_Frequently,562.0,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2,Sales Executive,3.0,Married,6796,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4.0,3,1,3
724,Bert Q Lauritzen,38.0,No,Travel_Rarely,827.0,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4.0,Single,7625,19383,0,Y,No,13,3,3,80,0,10,4,2,9.0,7,1,8
725,Bryce B Edens,27.0,No,Travel_Rarely,608.0,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1.0,Married,7412,6009,1,Y,No,11,3,4,80,0,9,3,3,9.0,7,0,7
727,Leonia Y Derosier,32.0,No,Travel_Rarely,1018.0,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,,Single,11159,19373,3,Y,No,15,3,4,80,0,10,6,3,7.0,7,7,7
728,Jesus H Guillen,47.0,No,Travel_Rarely,703.0,Sales,14,4,Marketing,1,728,4,Male,42,3,2,Sales Executive,1.0,Single,4960,11825,2,Y,No,12,3,4,80,0,20,2,3,7.0,7,1,7
729,Sammy C Holtzclaw,40.0,No,Travel_Frequently,580.0,Sales,5,4,Life Sciences,1,729,4,Male,48,2,3,Sales Executive,1.0,Married,10475,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18.0,13,1,12
730,Irving C Pillar,53.0,No,Travel_Rarely,970.0,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3.0,Married,14814,13514,3,Y,No,19,3,3,80,0,32,3,3,5.0,1,1,3
731,Amiee Z Chaffins,41.0,No,Travel_Rarely,427.0,Human Resources,10,4,Human Resources,1,731,2,Male,73,2,5,Manager,4.0,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21.0,6,12,6
732,Carolina B Pasillas,60.0,No,Travel_Rarely,1179.0,Sales,16,4,Marketing,1,732,1,Male,84,3,2,Sales Executive,1.0,Single,5405,11924,8,Y,No,14,3,4,80,0,10,1,3,2.0,2,2,2
733,Stasia L Daley,27.0,No,Travel_Frequently,294.0,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1.0,Divorced,8793,4809,1,Y,No,21,4,3,80,2,9,4,2,9.0,7,1,7
734,Kimberlee J Hawkins,41.0,No,Travel_Rarely,314.0,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5,Manager,3.0,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22.0,7,2,10
738,Valencia M Cuffee,50.0,No,Travel_Rarely,316.0,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,2.0,Married,3875,9983,7,Y,No,15,3,4,80,1,4,2,3,2.0,2,2,2
741,Gavin V Mckillip,28.0,Yes,Travel_Rarely,654.0,Research & Development,1,2,Life Sciences,1,741,1,Female,67,1,1,Research Scientist,2.0,Single,2216,3872,7,Y,Yes,13,3,4,80,0,10,4,3,,7,3,7
742,Veronica I Mower,36.0,No,Non-Travel,427.0,Research & Development,8,3,Life Sciences,1,742,1,Female,63,4,3,Research Director,1.0,Married,11713,20335,9,Y,No,14,3,1,80,1,10,2,3,8.0,7,0,5
743,Efren G Ager,38.0,No,Travel_Rarely,168.0,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3.0,Single,7861,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1.0,0,0,0
744,Christoper K Manzano,44.0,No,Non-Travel,381.0,Research & Development,24,3,Medical,1,744,1,Male,49,1,1,Laboratory Technician,3.0,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5.0,2,1,4
746,Jayson S Carrol,47.0,No,Travel_Frequently,217.0,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3.0,Divorced,13770,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22.0,2,11,13
747,Alexis C Amaral,30.0,No,Travel_Rarely,501.0,Sales,27,5,Marketing,1,747,3,Male,99,3,2,Sales Executive,4.0,Divorced,5304,25275,7,Y,No,23,4,4,80,1,10,2,2,8.0,7,7,7
749,Carter B Hilderbrand,29.0,No,Travel_Rarely,1396.0,Sales,10,3,Life Sciences,1,749,3,Male,99,3,1,Sales Representative,3.0,Single,2642,2755,1,Y,No,11,3,3,80,0,1,6,3,1.0,0,0,0
752,Adelia U Villagomez,42.0,Yes,Travel_Frequently,933.0,Research & Development,19,3,Medical,1,752,3,Male,57,4,1,Research Scientist,3.0,Divorced,2759,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2.0,2,2,2
754,Silas J Wojcik,43.0,No,Travel_Frequently,775.0,Sales,15,3,Life Sciences,1,754,4,Male,47,2,2,Sales Executive,4.0,Married,6804,23683,3,Y,No,18,3,3,80,1,7,5,3,2.0,2,2,2
757,Sheila F Bergman,,No,Travel_Rarely,970.0,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,3.0,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5.0,1,4,3
758,Korey U Eddington,23.0,No,Travel_Rarely,650.0,Research & Development,9,1,Medical,1,758,2,Male,37,3,1,Laboratory Technician,1.0,Married,2500,4344,1,Y,No,14,3,4,80,1,5,2,4,4.0,3,0,2
760,Brenton U Boyett,39.0,No,Travel_Rarely,141.0,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2.0,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8.0,3,3,6
762,Debrah X Flury,56.0,No,Travel_Rarely,832.0,Research & Development,9,3,Medical,1,762,3,Male,81,3,4,Healthcare Representative,4.0,Married,11103,20420,7,Y,No,11,3,3,80,0,30,1,2,10.0,7,1,1
763,Min X Buckmaster,40.0,No,Travel_Rarely,804.0,Research & Development,2,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4.0,Single,2342,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4.0,2,2,3
764,Ramona V Hemphill,27.0,No,Travel_Rarely,,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1.0,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7.0,6,0,7
766,Misti H Mendenhall,29.0,No,Travel_Rarely,1090.0,Sales,10,3,Marketing,1,766,4,Male,83,3,1,Sales Representative,2.0,Divorced,2297,17967,1,Y,No,14,3,4,80,2,2,2,3,2.0,2,2,2
769,Lemuel V Darden,53.0,No,Travel_Rarely,346.0,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4.0,Single,2450,10919,2,Y,No,17,3,4,80,0,19,4,3,2.0,2,2,2
771,Ellis J Mccune,35.0,No,Non-Travel,1225.0,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,1.0,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1.0,0,0,0
772,Stacey H Galante,32.0,No,Travel_Frequently,430.0,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4.0,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,,8,4,7
773,Jaquelyn C Holzman,38.0,No,Travel_Rarely,268.0,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3.0,Married,3057,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1.0,0,0,1
775,Marcellus H Macintyre,34.0,No,Travel_Rarely,167.0,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2,Manufacturing Director,1.0,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0.0,0,0,0
776,Toney O Gentle,52.0,No,Travel_Rarely,621.0,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1.0,Married,16856,10084,1,Y,No,11,3,1,80,0,34,3,4,34.0,6,1,16
780,Sam E Lacey,33.0,Yes,Travel_Rarely,527.0,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4.0,Single,2686,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10.0,9,7,8
781,Arden B Fujita,25.0,No,Travel_Rarely,883.0,Sales,26,1,Medical,1,781,3,Female,32,3,2,Sales Executive,4.0,Single,6180,22807,1,Y,No,23,4,2,80,0,6,5,2,6.0,5,1,4
783,Linsey P Orsini,45.0,No,Travel_Rarely,954.0,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2,Sales Representative,3.0,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8.0,7,3,1
784,Ruby B Hare,23.0,No,Travel_Rarely,310.0,Research & Development,10,1,Medical,1,784,1,Male,79,4,1,Research Scientist,3.0,Single,3505,19630,1,Y,No,18,3,4,80,0,2,3,3,2.0,2,0,2
785,Thomas H Huang,47.0,Yes,Travel_Frequently,719.0,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2,Sales Executive,3.0,Single,6397,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5.0,4,1,3
786,Davida A Funkhouser,34.0,No,Travel_Rarely,304.0,Sales,2,3,Other,1,786,4,Male,60,3,2,Sales Executive,4.0,Single,6274,18686,1,Y,No,22,4,3,80,0,6,5,3,6.0,5,1,4
787,Kristle D Figgs,55.0,Yes,Travel_Rarely,725.0,Research & Development,2,3,Medical,1,787,4,Male,78,3,5,Manager,1.0,Married,19859,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5.0,2,1,4
789,Duncan O Maheu,36.0,No,Non-Travel,1434.0,Sales,8,4,Life Sciences,1,789,1,Male,76,2,3,Sales Executive,1.0,Single,7587,14229,1,Y,No,15,3,2,80,0,10,1,3,10.0,7,0,9
791,Elijah X Ahmad,52.0,No,Non-Travel,715.0,Research & Development,19,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4.0,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4.0,3,1,2
792,Maryellen E Zackery,26.0,No,Travel_Frequently,575.0,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4.0,Divorced,4364,5288,3,Y,No,14,3,1,80,1,5,2,3,2.0,2,2,0
793,Bret C Delancey,29.0,No,Travel_Rarely,657.0,Research & Development,27,3,Medical,1,793,2,Female,66,3,2,Healthcare Representative,3.0,Married,4335,25549,4,Y,No,12,3,1,80,1,11,3,2,8.0,7,1,1
796,Bryan V Guyton,26.0,Yes,Travel_Rarely,1146.0,Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1.0,Single,5326,3064,6,Y,No,17,3,3,80,0,6,2,2,4.0,3,1,2
797,Lakenya Z Mccroskey,34.0,No,Travel_Rarely,182.0,Research & Development,1,4,Life Sciences,1,797,2,Female,72,4,1,Research Scientist,4.0,Single,3280,13551,2,Y,No,16,3,3,80,0,10,2,3,4.0,2,1,3
799,Clyde P Ponton,54.0,No,Travel_Rarely,376.0,Research & Development,19,4,Medical,1,799,4,Female,95,3,2,Manufacturing Director,1.0,Divorced,5485,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5.0,3,1,4
800,Waylon Z Curtsinger,27.0,No,Travel_Frequently,,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4.0,Married,4342,24008,0,Y,No,19,3,2,80,1,5,3,3,,2,1,1
802,Reyes X Segal,37.0,No,Travel_Rarely,571.0,Research & Development,10,1,Life Sciences,1,802,4,Female,82,3,1,Research Scientist,1.0,Divorced,2782,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5.0,3,4,3
803,Cristal Q Kucharski,38.0,No,Travel_Frequently,240.0,Research & Development,2,4,Life Sciences,1,803,1,Female,75,4,2,Manufacturing Director,1.0,Single,5980,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15.0,7,4,12
804,Sidney D Amore,34.0,No,Travel_Rarely,121.0,Research & Development,2,4,Medical,1,804,3,Female,86,2,1,Research Scientist,1.0,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6.0,5,1,3
805,Stacy B Kennell,35.0,No,Travel_Rarely,384.0,Sales,8,4,Life Sciences,1,805,1,Female,72,3,1,Sales Representative,4.0,Married,2572,20317,1,Y,No,16,3,2,80,1,3,1,2,3.0,2,0,2
806,Marleen R Guyette,30.0,No,Travel_Rarely,921.0,Research & Development,1,3,Life Sciences,1,806,4,Male,38,1,1,Laboratory Technician,3.0,Married,3833,24375,3,Y,No,21,4,3,80,2,7,2,3,2.0,2,0,2
807,Claudio Q Bien,,No,Travel_Frequently,791.0,Research & Development,2,2,Medical,1,807,3,Female,38,4,2,Healthcare Representative,2.0,Married,4244,9931,1,Y,No,24,4,4,80,1,8,2,3,8.0,7,3,7
808,Esmeralda N Veliz,34.0,No,Travel_Rarely,1111.0,Sales,8,2,Life Sciences,1,808,3,Female,93,3,2,Sales Executive,1.0,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3.0,2,1,2
809,Toya B Rawlins,42.0,No,Travel_Frequently,570.0,Research & Development,8,3,Life Sciences,1,809,2,Male,66,3,5,Manager,4.0,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24.0,7,14,9
811,Lamar L Legg,23.0,Yes,Travel_Rarely,1243.0,Research & Development,6,3,Life Sciences,1,811,3,Male,63,4,1,Laboratory Technician,1.0,Married,1601,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0.0,0,0,0
812,Carey J Sandlin,24.0,No,Non-Travel,,Research & Development,9,3,Life Sciences,1,812,3,Male,60,2,1,Laboratory Technician,,Divorced,2694,26551,1,Y,No,11,3,3,80,3,1,4,3,1.0,0,0,0
813,Andres P Towles,52.0,No,Travel_Rarely,1325.0,Research & Development,11,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3.0,Married,3149,21821,8,Y,No,20,4,2,80,1,9,3,3,5.0,2,1,4
815,Aleisha H Mathew,,No,Travel_Rarely,691.0,Research & Development,2,3,Medical,1,815,3,Male,64,3,4,Research Director,3.0,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4.0,3,0,3
816,Kizzy W Brazelton,29.0,Yes,Travel_Rarely,805.0,Research & Development,1,2,Life Sciences,1,816,2,Female,36,2,1,Laboratory Technician,1.0,Married,2319,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1.0,0,0,0
817,Jeffery A Brafford,33.0,No,Travel_Rarely,213.0,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3.0,Married,11691,25995,0,Y,No,11,3,4,80,0,14,3,4,,9,3,7
819,Bernardo X Barbee,,Yes,Travel_Rarely,118.0,Sales,16,3,Marketing,1,819,1,Female,69,3,2,Sales Executive,1.0,Single,5324,26507,5,Y,No,15,3,3,80,0,6,3,3,3.0,2,0,2
820,Lenny U Rister,47.0,No,Travel_Rarely,202.0,Research & Development,2,2,Other,1,820,3,Female,33,3,4,Manager,4.0,Married,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26.0,14,3,0
823,Lamont J Brescia,36.0,No,Travel_Rarely,676.0,Research & Development,1,3,Other,1,823,3,Female,35,3,2,Manufacturing Director,2.0,Married,5228,23361,0,Y,No,15,3,1,80,1,10,2,3,9.0,7,0,5
824,Ilse X Harr,29.0,No,Travel_Rarely,,Research & Development,23,2,Life Sciences,1,824,3,Male,81,4,1,Research Scientist,3.0,Married,2700,23779,1,Y,No,24,4,3,80,1,10,3,3,10.0,7,0,7
825,Janie P Caswell,58.0,Yes,Travel_Rarely,286.0,Research & Development,2,4,Life Sciences,1,825,4,Male,31,3,5,Research Director,2.0,Single,19246,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31.0,15,13,8
826,Joesph Y Shrout,35.0,No,Travel_Rarely,1258.0,Research & Development,1,4,Life Sciences,1,826,4,Female,40,4,1,Research Scientist,3.0,Single,2506,13301,3,Y,No,13,3,3,80,0,7,0,3,2.0,2,2,2
827,Dorla G Westberry,42.0,No,Travel_Rarely,932.0,Research & Development,1,2,Life Sciences,1,827,4,Female,43,2,2,Manufacturing Director,4.0,Married,6062,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4.0,3,0,2
828,August C Strother,28.0,Yes,Travel_Rarely,890.0,Research & Development,2,4,Medical,1,828,3,Male,46,3,1,Research Scientist,3.0,Single,4382,16374,6,Y,No,17,3,4,80,0,5,3,2,2.0,2,2,1
829,Lynn M Blocher,36.0,No,Travel_Rarely,1041.0,Human Resources,13,3,Human Resources,1,829,3,Male,36,3,1,Human Resources,2.0,Married,2143,25527,4,Y,No,13,3,2,80,1,8,2,3,5.0,2,0,4
830,Kieth G Coney,32.0,No,Travel_Rarely,859.0,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3.0,Married,6162,19124,1,Y,No,12,3,3,80,1,14,3,3,14.0,13,6,8
832,Olevia U Cartier,40.0,No,Travel_Frequently,720.0,Research & Development,16,4,Medical,1,832,1,Male,51,2,2,Laboratory Technician,3.0,Single,5094,11983,6,Y,No,14,3,4,80,0,10,6,3,1.0,0,0,0
833,Linwood J Franqui,30.0,No,Travel_Rarely,946.0,Research & Development,2,3,Medical,1,833,3,Female,52,2,2,Manufacturing Director,,Single,6877,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0.0,0,0,0
834,Reagan H Costas,45.0,No,Travel_Rarely,,Research & Development,2,3,Life Sciences,1,834,2,Female,95,2,1,Research Scientist,3.0,Single,2274,6153,1,Y,No,14,3,4,80,0,1,3,3,1.0,0,0,0
836,Rosalva G Shepley,42.0,No,Travel_Rarely,933.0,Research & Development,29,3,Life Sciences,1,836,2,Male,98,3,2,Manufacturing Director,2.0,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9.0,8,7,8
837,Keenan W Spruell,38.0,No,Travel_Frequently,471.0,Research & Development,12,3,Life Sciences,1,837,1,Male,45,2,2,Healthcare Representative,1.0,Divorced,6288,4284,2,Y,No,15,3,3,80,1,13,3,2,4.0,3,1,2
838,Chrissy H Edmonson,34.0,No,Travel_Frequently,702.0,Research & Development,16,4,Life Sciences,1,838,3,Female,100,2,1,Research Scientist,4.0,Single,2553,8306,1,Y,No,16,3,3,80,0,6,3,3,5.0,2,1,3
840,Joleen H Chea,49.0,Yes,Travel_Rarely,1184.0,Sales,11,3,Marketing,1,840,3,Female,43,3,3,Sales Executive,4.0,Married,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9.0,8,7,7
842,Les V Gran,55.0,Yes,Travel_Rarely,436.0,Sales,2,1,Medical,1,842,3,Male,37,3,2,Sales Executive,4.0,Single,5160,21519,4,Y,No,16,3,3,80,0,12,3,2,9.0,7,7,3
843,Walter H Hargreaves,43.0,No,Travel_Rarely,589.0,Research & Development,14,2,Life Sciences,1,843,2,Male,94,3,4,Research Director,1.0,Married,17159,5200,6,Y,No,24,4,3,80,1,22,3,3,4.0,1,1,0
844,Akiko S Godby,27.0,No,Travel_Rarely,269.0,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4.0,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9.0,8,0,8
845,Simon G Cromwell,35.0,No,Travel_Rarely,950.0,Research & Development,7,3,Other,1,845,3,Male,59,3,3,Manufacturing Director,3.0,Single,10221,18869,3,Y,No,21,4,2,80,0,17,3,4,8.0,5,1,6
846,Tim U Kornegay,28.0,No,Travel_Rarely,760.0,Sales,2,4,Marketing,1,846,2,Female,81,3,2,Sales Executive,2.0,Married,4779,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8.0,7,7,5
847,Loren I Casady,34.0,No,Travel_Rarely,829.0,Human Resources,3,2,Human Resources,1,847,3,Male,88,3,1,Human Resources,4.0,Married,3737,2243,0,Y,No,19,3,3,80,1,4,1,1,3.0,2,0,2
848,Rufus F Furlong,26.0,Yes,Travel_Frequently,887.0,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3.0,Married,2366,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8.0,7,1,7
850,Zackary G Parkins,27.0,No,Non-Travel,443.0,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4.0,Married,1706,16571,1,Y,No,11,3,3,80,3,0,6,2,0.0,0,0,0
851,Cedric N Cavallo,51.0,No,Travel_Rarely,1318.0,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3.0,Married,16307,5594,2,Y,No,14,3,3,80,1,29,2,2,20.0,6,4,17
852,Donya G Rodden,,No,Travel_Rarely,625.0,Research & Development,4,3,Medical,1,852,4,Male,50,3,2,Healthcare Representative,2.0,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5.0,2,2,3
854,Arlen F Maly,25.0,No,Travel_Rarely,180.0,Research & Development,2,1,Medical,1,854,1,Male,65,4,1,Research Scientist,1.0,Single,3424,21632,7,Y,No,13,3,3,80,0,6,3,2,4.0,3,0,1
855,Bo E Curlee,,No,Travel_Rarely,586.0,Sales,1,3,Medical,1,855,1,Male,48,4,2,Sales Executive,1.0,Divorced,4037,21816,1,Y,No,22,4,1,80,1,9,5,3,9.0,8,0,8
856,Rosanna D Standley,35.0,No,Travel_Rarely,1343.0,Research & Development,27,1,Medical,1,856,3,Female,53,2,1,Research Scientist,1.0,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6.0,5,1,1
857,Jody K Rude,36.0,No,Travel_Rarely,928.0,Sales,1,2,Life Sciences,1,857,2,Male,56,3,2,Sales Executive,4.0,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,,14,4,11
859,Arlen Z Vanslyke,32.0,No,Travel_Rarely,117.0,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4.0,Divorced,4403,9250,2,Y,No,11,3,3,80,1,8,3,2,5.0,2,0,3
861,Korey I Garrity,30.0,No,Travel_Frequently,1012.0,Research & Development,5,4,Life Sciences,1,861,2,Male,75,2,1,Research Scientist,4.0,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5.0,4,0,3
862,Jose P Tubbs,53.0,No,Travel_Rarely,661.0,Sales,7,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5.0,2,0,4
864,Elroy L Shorts,45.0,No,Travel_Rarely,930.0,Sales,9,3,Marketing,1,864,4,Male,74,3,3,Sales Executive,1.0,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5.0,4,0,2
865,Roberto A Fresquez,32.0,No,Travel_Rarely,638.0,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3.0,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5.0,3,1,3
867,Ronnie E Swim,52.0,No,Travel_Frequently,890.0,Research & Development,25,4,Medical,1,867,3,Female,81,2,4,Manufacturing Director,4.0,Married,13826,19028,3,Y,No,22,4,3,80,0,31,3,3,9.0,8,0,0
868,Brad I Pattison,37.0,No,Travel_Rarely,342.0,Sales,16,4,Marketing,1,868,4,Male,66,2,2,Sales Executive,3.0,Divorced,6334,24558,4,Y,No,19,3,4,80,2,9,2,3,1.0,0,0,0
869,Angela P Lorenzen,28.0,No,Travel_Rarely,1169.0,Human Resources,8,2,Medical,1,869,2,Male,63,2,1,Human Resources,4.0,Divorced,4936,23965,1,Y,No,13,3,4,80,1,6,6,3,5.0,1,0,4
872,Russ U Belliveau,22.0,No,Travel_Rarely,1230.0,Research & Development,1,2,Life Sciences,1,872,4,Male,33,2,2,Manufacturing Director,4.0,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2.0,2,2,2
874,Rashida M Durante,44.0,No,Travel_Rarely,986.0,Research & Development,8,4,Life Sciences,1,874,1,Male,62,4,1,Laboratory Technician,4.0,Married,2818,5044,2,Y,Yes,24,4,3,80,1,10,2,2,,2,0,2
875,Grady Y Perera,42.0,No,Travel_Frequently,1271.0,Research & Development,2,1,Medical,1,875,2,Male,35,3,1,Research Scientist,4.0,Single,2515,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2.0,1,2,2
878,Nigel O Sansom,36.0,No,Travel_Rarely,,Human Resources,8,3,Life Sciences,1,878,1,Male,77,2,1,Human Resources,1.0,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5.0,4,0,3
